feature1,feature2,target
-14.188345638961335,3.6293633697939676,1
4.612184177931412,-7.020814393354002,1
4.2349415368447225,11.79047551892041,1
-2.7167887608520913,-2.6951737486569907,1
4.43653783124933,10.67435369209554,1
-0.983555695710919,-6.094626510474647,1
4.126009763891247,-6.0150756549878786,1
4.130417825533089,-6.488055380476878,1
-4.004527917741474,12.072382967232922,1
-10.018249902072988,10.669226831946109,1
-0.33733512040643354,12.202660232129723,1
-15.435792645368243,2.0555893552454254,1
8.036290891285969,6.1737612392400845,1
9.121532400693347,2.6361585617152477,1
-14.344973261241426,6.392269575578381,1
9.363541564999819,-1.4135395635020442,1
-15.332945645602344,2.291951812295745,1
-4.128606469901303,-2.0582993495788346,1
-16.094310680405215,1.9845452856522094,1
-1.677051920072052,-6.471188038648521,1
-13.25065031291711,4.531001762008363,1
1.680688958696499,11.823471942885948,1
-16.411414121488786,0.35982292717088493,1
0.7663198762335345,-6.235896564023834,1
0.31774925387668534,12.122532467763355,1
-16.788812235483626,1.5987853946391641,1
2.018414028300911,11.680314662527184,1
-3.6423393042652386,12.32204987315178,1
-6.521496218479756,11.0612586386687,1
6.249199370425964,9.859605471100837,1
-2.8675702318818144,11.96327650685066,1
-1.2865901880920827,12.207272938722822,1
-14.865596245147026,5.24752994627773,1
-0.047841965342394266,-6.140156384397792,1
9.65780919579717,3.156606019857701,1
-15.194296708306783,2.6650245007509814,1
-14.076538342600168,5.30238099555823,1
5.374782807454356,9.928828566673896,1
-3.114509449870839,13.027637885329653,1
9.336380151853035,1.340026482137933,1
7.584421549477728,-3.414132837679163,1
4.901151475929599,11.895022943170918,1
8.52597471681515,5.885275236895298,1
-1.473738430877182,13.267526412180402,1
1.2495356318464135,-6.8882299345354925,1
-15.622602447232996,1.2397805134502056,1
-14.854268426962664,1.5642416853667722,1
-8.310927601288464,11.403841399465112,1
1.9243502715353076,13.171504988610316,1
10.12740826385997,3.867147616086968,1
-12.86104326527883,8.07287812259735,1
-6.506008772457948,12.283058990466326,1
6.552938822474633,-4.20195076585318,1
-15.222693496050587,4.585982861263938,1
-12.512065923725368,7.2396938537596105,1
-15.747860858243659,2.084128538128189,1
-7.395370512283801,10.980992051635793,1
-2.2216389434893133,12.664854109194762,1
7.445844564861863,9.288176649958888,1
-14.565275338674619,3.348637479837682,1
-14.013425246240054,5.596454666063636,1
-1.6142471813108878,-5.464306571472335,1
-2.4663125272761164,-4.111123160994133,1
7.593384941494215,7.3827519398687045,1
-11.354380324375954,9.014337240962751,1
-15.735359733435923,1.0434848980155442,1
5.918442035514498,-4.963036458420792,1
-1.3161120223143357,12.683273033983308,1
8.297449963241117,6.486348978723904,1
-15.627647828620407,1.6904381749700925,1
-12.173869703988565,7.3602477997826155,1
-13.176318096857344,7.54410752488834,1
4.998626034614506,10.128944735368794,1
7.23469713750064,8.296367003039824,1
9.457347953379552,1.9182176541091436,1
-0.3200027310884488,-6.12599128087805,1
-14.037742953503002,6.661878985201047,1
-11.33118474417057,8.401444317287996,1
-15.798634121063017,0.02880974270882901,1
-15.94729854898422,0.635020383149778,1
0.895921995286465,12.243429668132167,1
-10.485736573870488,9.940121156076195,1
-15.823028827129486,2.4574069214203043,1
-13.759558883488978,6.733100348821207,1
9.693058740850066,-0.3114783247573781,1
4.858490047985661,10.298254785262573,1
5.735914532291092,-6.158542664261201,1
-16.29270350548211,2.871375146728197,1
-1.4597543153959722,12.270387872230321,1
9.169942625878125,-1.3448142921656734,1
-5.738497544278979,11.956897111443382,1
-3.2096286992254663,13.409319567771453,1
8.885393968399287,6.281955924087128,1
3.8148135222033934,-5.785846685232747,1
-5.132125051217046,11.435876133308458,1
2.244503948579372,12.141941112682764,1
-10.192866220478166,10.231828657794791,1
2.0128999363147915,12.046946069757796,1
-13.084504163072278,7.378813247155115,1
