feature1,feature2,target
1.9686212257584264,-0.03509522524427458,1
1.7762059838154043,-0.09198711324925735,1
-1.2097020833057806,0.5286842644957586,0
1.1008582354332792,0.2305863140248013,0
0.946128620308083,0.0753006611870522,0
-0.3699275497346872,1.1550690875736942,0
1.7777847735940346,-0.22654138073216704,1
0.44387219733864924,-0.21310904018032242,1
0.8157756472523141,0.26397341214415515,0
-0.655790604896366,0.8162174734170948,0
1.8921356908247733,-0.4062583755565117,1
0.509292229244599,-0.3927489116608506,1
1.3620376818834357,-0.2765744387110202,1
1.9859545818115554,-0.029800582305125126,1
-0.10715112170866548,0.8617279942244697,0
-0.2093173588768853,0.9184707396856423,0
-0.09775464787868032,0.19583564322838082,1
-0.23097929421968663,0.9711442040868812,0
2.004093023026729,0.0625235831896978,1
-0.2817662405620136,0.9701622708212315,0
0.12477026442732309,1.1795626000693817,0
-0.8119894810958318,0.2489655849453361,0
0.6755912689041406,0.7050846464530833,0
-0.31785091096005536,0.787603465454998,0
1.683189224827511,-0.4916094584072475,1
1.8814511594821255,-0.049130041222837595,1
0.5221006267191577,-0.4439522174003133,1
0.3906382096283025,1.0676477675502447,0
1.0899186533508165,-0.45988920055091087,1
2.210496808791778,-0.05776330288993198,1
0.8779206653363023,-0.10395334906999301,0
-0.10728572524084988,0.9896861443459117,0
0.8249446412232034,-0.5980301295908275,1
0.3039593448608784,-0.36719433882626606,1
1.0803153257034066,-0.3622827208273459,1
0.1628277269088776,0.5029890958961158,1
-1.1310961179227645,-0.0004943880491029451,0
0.48230003345407335,0.16598316780262604,1
-0.9944436168471014,0.6089681831048945,0
-0.7596852661759335,0.6124338761333726,0
0.4233066956464971,-0.3146063797223899,1
1.7129333629597465,0.6411926867090711,1
0.8094238972734905,0.6120127508352138,0
1.8854791948718619,0.12220585156672241,1
-0.6992691525092289,0.6822475247535967,0
-0.039215230618020944,0.24873106981693488,1
0.7786389726338109,0.3480195321893951,0
-1.3508437151347392,0.32300686301981607,0
1.86380824787853,-0.10564425392901525,1
0.03761198124207705,0.47761269081422975,1
